airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,stf12r,stf13r,stf14r,stf15r,stf16r,stf23r,stf24r,stf25r,stf26r,stf34r,stf35r,stf36r,stf45r,stf46r,stf56r,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
supermarine371i,ok,,5.6315672445,143827796.53,399222.92167,1241149.2609,44428343.04,326861.67734,12131144.791,0.0,0.0,0.0,880130.44744,-34934926.32,-82588.653131,-500560.88842,0.0,0.0,89530.929237,0.0,0.0,0.0,0.0,-190034.90487,0.0,0.0,0.0,-2.0175854842e-08,2.0061925864e-08,-4.9315217358e-10,2.7889283931e-08,0.0,0.0,-1.7881122387e-07,0.0,0.0,0.0,0.0,-5.9879878053e-09,0.24289412173,0.006119334848,0.071385539221,0.011134041414
supermarine371ii,ok,,5.5519338513,141793994.05,157130.71597,494921.16359,44154447.595,127850.73952,11713231.812,0.0,0.0,0.0,867094.51978,-34772096.756,-89545.730253,-503240.27197,0.0,0.0,65131.822887,0.0,0.0,0.0,0.0,-187641.26406,0.0,0.0,0.0,-5.1923542783e-08,2.1047026946e-08,-5.0816733229e-09,7.0862114398e-08,0.0,0.0,-8.2439484267e-07,0.0,0.0,0.0,0.0,-1.6691349944e-08,0.24522968684,0.0061151709959,0.12953775187,0.01113461477
t16,ok,,5.7717701219,147408517.5,68271.564888,1203226.3077,44943457.581,148537.8584,12896799.845,0.0,0.0,0.0,8036367.8226,-36723560.619,-1028410.5768,-4775713.6545,0.0,0.0,259516.23021,0.0,0.0,0.0,0.0,-1667851.021,0.0,0.0,0.0,-4.1024528582e-07,2.996926159e-08,-1.7002738283e-07,1.5154436913e-06,0.0,0.0,-1.827196249e-06,0.0,0.0,0.0,0.0,-1.7447309963e-07,0.24912780646,0.054517662608,0.12474554727,0.1034617123
tempest1,ok,,5.6680877411,144760514.25,527590.08378,1568507.4441,44650850.529,420592.23845,12353657.87,0.0,0.0,0.0,978293.65167,-35153082.815,-150878.5956,-555465.98295,0.0,0.0,134173.10538,0.0,0.0,0.0,0.0,-192997.78494,0.0,0.0,0.0,-1.8150556068e-08,1.9722768289e-08,2.1108656275e-10,2.3039380887e-08,0.0,0.0,-1.5986697778e-07,0.0,0.0,0.0,0.0,-8.577467661e-09,0.24283612832,0.0067580144814,0.084344232201,0.012155348892
tempest2,ok,,5.629846055,143783838.1,362512.6324,1087213.9264,44571323.647,286664.762,12162515.834,0.0,0.0,0.0,877496.96325,-35108133.578,-140246.32936,-504392.9831,0.0,0.0,90498.577536,0.0,0.0,0.0,0.0,-173419.38761,0.0,0.0,0.0,-2.4149295076e-08,2.0157190333e-08,3.9930260911e-10,3.0507426992e-08,0.0,0.0,-2.2558757556e-07,0.0,0.0,0.0,0.0,-1.1714021381e-08,0.24417301724,0.0061028901082,0.081778345856,0.011059327667
tempest3,ok,,5.6022142692,143078134.21,251944.68349,763894.86061,44493877.739,198533.25417,12020366.39,0.0,0.0,0.0,964904.53522,-35060845.179,-154340.57364,-559856.70867,0.0,0.0,63297.847791,0.0,0.0,0.0,0.0,-191867.07268,0.0,0.0,0.0,-3.8545715254e-08,2.0529212229e-08,6.1838950806e-10,4.8837393017e-08,0.0,0.0,-3.187949636e-07,0.0,0.0,0.0,0.0,-1.8680416095e-08,0.24504684361,0.0067438993423,0.080318696201,0.012304321526
th25816,ok,,5.8549413967,149532675.96,1577001.4534,4583922.8258,44330695.967,1338259.3819,13109825.436,0.0,0.0,0.0,4610240.2711,-36001637.896,238670.64037,-1961318.2861,0.0,0.0,720024.0437,0.0,0.0,0.0,0.0,-1182352.308,0.0,0.0,0.0,-2.2043988525e-08,1.8243831704e-08,-5.7326372077e-09,2.8600102628e-08,0.0,0.0,-1.0106171052e-07,0.0,0.0,0.0,0.0,4.1258993874e-09,0.24076100869,0.030830988889,0.15937446437,0.045102403413
trainer60,ok,,5.7946393863,147992588.64,689633.67973,2231163.6141,45140853.427,592383.47757,13057992.102,0.0,0.0,0.0,126697.772,-35475281.308,-127350.11997,-77631.829366,0.0,0.0,-61570.969174,0.0,0.0,0.0,0.0,6096.1779636,0.0,0.0,0.0,-2.5752514936e-09,1.8364670406e-08,1.3366391848e-09,2.6070549144e-09,0.0,0.0,4.015730535e-08,0.0,0.0,0.0,0.0,-4.7143225442e-09,0.23970985056,0.00085610889817,-0.027693830256,0.0017979128739
tsagi8,ok,,5.5742098104,142362912.42,154835.06115,491064.62118,44372699.535,123178.00033,11865823.884,0.0,0.0,0.0,939859.75565,-34998802.026,-469929.72862,-647369.17104,0.0,0.0,31935.125473,0.0,0.0,0.0,0.0,-95320.238778,0.0,0.0,0.0,-7.6419900189e-08,2.1595552342e-08,1.6932785394e-08,9.0742762414e-08,0.0,0.0,-3.2979356081e-07,0.0,0.0,0.0,0.0,-9.2868159968e-08,0.24584213283,0.0066018581641,0.051063606154,0.014050161167
tsagi12,ok,,5.6321850305,143843574.52,347097.62445,1083921.6401,44536559.968,279514.48222,12163107.902,0.0,0.0,0.0,1421230.2445,-35096647.345,-697601.73869,-957106.8532,0.0,0.0,74907.307223,0.0,0.0,0.0,0.0,-141410.47631,0.0,0.0,0.0,-5.0076053531e-08,2.0911556089e-08,1.1166461085e-08,5.9435711377e-08,0.0,0.0,-1.5920391223e-07,0.0,0.0,0.0,0.0,-6.0403589167e-08,0.24399176301,0.0098803874227,0.055259299736,0.020629994226
ua2-180,ok,,5.7814087079,147654682.83,678380.13799,2482235.7068,44460472.889,635892.04284,12805765.931,0.0,0.0,0.0,6431564.7175,-34887579.542,-1490666.6088,-3565691.1274,0.0,0.0,161825.77782,0.0,0.0,0.0,0.0,-1059440.0244,0.0,0.0,0.0,-8.1759091447e-08,2.1418229873e-08,1.1514696814e-08,1.1752371078e-07,0.0,0.0,-2.4991222527e-08,0.0,0.0,0.0,0.0,-5.6514010709e-08,0.23627817875,0.043558149287,0.016953548987,0.079725751135
tsagi_r3a,ok,,5.6829752041,145140733.63,291638.78871,1069252.3646,44835064.785,255195.29305,12468223.713,0.0,0.0,0.0,3007831.3542,-34743269.714,-1146949.412,-1637549.364,0.0,0.0,-38166.695274,0.0,0.0,0.0,0.0,-380455.57709,0.0,0.0,0.0,-1.0669009132e-07,2.2121182781e-08,3.3796516598e-08,1.318905539e-07,0.0,0.0,2.5664849806e-07,0.0,0.0,0.0,0.0,-1.0671472735e-07,0.23937642346,0.020723550715,-0.074848657099,0.038464401383
ua2-180sm,ok,,5.7857877588,147766521.9,679969.0452,2484579.0501,44498168.71,637349.96505,12836062.389,0.0,0.0,0.0,6439678.0789,-34869428.608,-1491446.0142,-3570638.7944,0.0,0.0,160083.7783,0.0,0.0,0.0,0.0,-1058306.3138,0.0,0.0,0.0,-8.158998591e-08,2.1345128099e-08,1.159055574e-08,1.1735081992e-07,0.0,0.0,-2.3804319127e-08,0.0,0.0,0.0,0.0,-5.6387099568e-08,0.23597651322,0.043580088347,0.016186200148,0.079794924973
ua79sff,ok,,6.0310101046,154029394.75,1119180.1864,4482589.7827,44497369.942,1189017.1874,13965608.492,0.0,0.0,0.0,5566195.3354,-33683713.698,479771.50514,-3238355.6647,0.0,0.0,-261477.1073,0.0,0.0,0.0,0.0,-1346431.5371,0.0,0.0,0.0,-2.8688239466e-08,1.5394774601e-08,8.5661583685e-10,6.454797127e-08,0.0,0.0,4.5153509699e-08,0.0,0.0,0.0,0.0,7.7803546068e-09,0.21868367238,0.036137227861,-0.0505349134,0.072240810516
ua79sf18,ok,,5.7111893331,145861310.31,789971.80364,2517835.9078,44127863.625,683736.07934,12400867.9,0.0,0.0,0.0,3897888.6025,-35399431.67,-56999.027233,-1930020.464,0.0,0.0,285639.81769,0.0,0.0,0.0,0.0,-932040.52406,0.0,0.0,0.0,-3.9483328083e-08,1.9615031755e-08,-5.6924911686e-09,5.5181490899e-08,0.0,0.0,-1.4235474501e-07,0.0,0.0,0.0,0.0,-1.6449524186e-09,0.2426924014,0.026723252344,0.11245623467,0.043591821893
ua79sfm,ok,,5.8217302414,148684477.39,1441346.5233,4017905.1107,44533103.342,1170868.039,13018271.295,0.0,0.0,0.0,6094132.4048,-36887037.27,2157903.8322,-1351611.7849,0.0,0.0,947534.00278,0.0,0.0,0.0,0.0,-2125452.9999,0.0,0.0,0.0,-2.4933646225e-08,1.792573841e-08,-1.9502348765e-08,2.9589488019e-08,0.0,0.0,-1.7450211357e-07,0.0,0.0,0.0,0.0,4.0253004284e-08,0.24808936291,0.040987011636,0.25151801471,0.042648705684
uag8814320,ok,,5.7084313695,145790873.11,508173.11178,1805531.923,44411038.412,460776.61551,12467512.681,0.0,0.0,0.0,6113078.6792,-35488373.3,-594002.7707,-3369165.476,0.0,0.0,254641.98145,0.0,0.0,0.0,0.0,-1313907.7959,0.0,0.0,0.0,-9.8359712694e-08,2.0902364589e-08,-9.5654741862e-09,1.4625907344e-07,0.0,0.0,-2.2836654945e-07,0.0,0.0,0.0,0.0,-3.03122765e-08,0.24341971856,0.041930462099,0.11604974006,0.074324928477
ui1720,ok,,5.7341004953,146446451.47,266255.14984,1270317.7577,44889217.274,270279.07042,12713144.315,0.0,0.0,0.0,4541711.4632,-34781515.29,-894833.38873,-2396283.1734,0.0,0.0,-138930.2607,0.0,0.0,0.0,0.0,-803647.27445,0.0,0.0,0.0,-1.3369834906e-07,2.1584341577e-08,4.6778633392e-08,2.115791791e-07,0.0,0.0,5.5182066752e-07,0.0,0.0,0.0,0.0,-8.0039705818e-08,0.23750329858,0.031012779194,-0.14692509451,0.056334046033
ultimate,ok,,5.6667013658,144725106.82,396679.35068,1186989.1833,44818404.732,315226.72535,12390847.133,0.0,0.0,0.0,-187431.90389,-35587278.958,-117120.90673,19880.414698,0.0,0.0,67924.024734,0.0,0.0,0.0,0.0,78561.739974,0.0,0.0,0.0,2.0640831185e-09,1.9839675656e-08,2.2872067576e-09,-1.4954990372e-09,0.0,0.0,-1.4436637723e-07,0.0,0.0,0.0,0.0,-8.3137884881e-09,0.24589568278,-0.0012950890692,0.057267160779,-0.000593233587
us1000root,ok,,5.7372890182,146527885.0,717113.19111,2326943.1297,44647433.74,612746.67445,12662083.702,0.0,0.0,0.0,29.619576802,-35037225.286,-52.083311163,8.2966741955,0.0,0.0,-17046.364726,0.0,0.0,0.0,0.0,6.0497701823,0.0,0.0,0.0,-7.3462512259e-13,1.8884445818e-08,4.9951047712e-13,-2.4721444982e-13,0.0,0.0,1.0215468655e-08,0.0,0.0,0.0,0.0,-1.6926009413e-12,0.23911643361,2.0214293547e-07,-0.0073256473262,-1.77280743e-07
