airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
ag12,ok,,3.1673089232,32706983.103,25022.378907,128357.35956,14976235.15,14516.012742,2735292.8172,-2.986075558e-08,-3.9333806628e-09,-3.6362747277e-07,-9.6618451574e-07,9.4272687031e-08,7.9356575708e-08,8.7569469584e-07,4.7368360911e-07,-2.7067825471e-09,2.1102236257e-06,-1.8714566079e-06,-1.1002294056e-07,2.6031606672e-05,-1.1861262428e-07,-3.2983798869e-07,0.24520392447,0.012851423104,-0.052802815141,0.021911964486
ag13,ok,,3.1660506984,32693990.135,22040.011275,116031.38743,14983352.459,12903.677575,2732739.8375,-3.1899687081e-08,-3.9523718785e-09,-4.4086547631e-07,-1.1699496691e-06,9.6242179187e-08,9.9724564126e-08,1.0682223649e-06,5.70650612e-07,-3.8153281676e-09,2.4043242605e-06,-2.094337652e-06,-1.2974222513e-07,2.9289790912e-05,-1.5664222149e-07,-4.2874490994e-07,0.24530878069,0.013739932976,-0.05299133381,0.023543632965
ag14,ok,,3.1646902606,32679941.674,18659.343506,101982.59619,14994145.468,11070.509621,2730016.712,-3.4945270124e-08,-4.5776647783e-09,-5.5457208595e-07,-1.4695663609e-06,9.9968611191e-08,1.3688251133e-07,1.3517004796e-06,7.0962137229e-07,-5.9278085806e-09,2.9729062921e-06,-2.3419599548e-06,-1.5499217676e-07,3.4150248037e-05,-2.3000906715e-07,-6.1956640116e-07,0.24538552343,0.014586458935,-0.055472479713,0.025221843566
ag16,ok,,3.1714055912,32749287.042,33548.89163,164328.03908,14965369.678,19269.573,2743256.21,-2.7954843416e-08,-2.5011707385e-09,-2.6558841578e-07,-7.0779374266e-07,9.14881752e-08,3.8602450973e-08,6.4593285263e-07,3.555347925e-07,-1.2431478682e-09,1.0912568024e-06,-1.6096184734e-06,-8.9923644609e-08,1.960243641e-05,-5.3266912257e-08,-1.6013868883e-07,0.24498151679,0.012883041754,-0.036610456204,0.021670331273
ag17,ok,,3.1690290947,32724746.325,27951.397586,141379.85799,14975523.843,16206.867566,2738556.1511,-3.0085322786e-08,-2.0654000336e-09,-3.4861504116e-07,-9.2672143008e-07,9.3730554795e-08,6.1711973786e-08,8.4746457595e-07,4.5884266917e-07,-2.4856728e-09,1.4226383677e-06,-1.8698144293e-06,-1.1019669184e-07,2.3313558318e-05,-9.9519377254e-08,-2.8005718405e-07,0.24516201792,0.013906786146,-0.039764730637,0.023687819302
ag18,ok,,3.1669291455,32703061.354,22866.779584,120756.46576,14985392.802,13467.186995,2734331.7356,-3.3075854828e-08,-1.8863234121e-09,-4.587485193e-07,-1.2172580347e-06,9.6985706162e-08,9.3000273562e-08,1.1247821021e-06,5.9592774932e-07,-4.3325601979e-09,1.873132229e-06,-2.1870631133e-06,-1.3713609595e-07,2.8063698261e-05,-1.622628553e-07,-4.4352965467e-07,0.24530080626,0.014928371382,-0.042832501813,0.02572014441
ag23,ok,,3.1818718183,32857365.768,58943.486468,259865.76124,14966189.635,32986.231229,2763749.1272,-2.7021298319e-08,4.6018248596e-09,-1.859197195e-07,-4.9657070744e-07,9.0207614449e-08,2.3867334972e-09,4.2455396153e-07,2.4478184112e-07,-9.2114597804e-10,-3.1139262179e-07,-1.2974135013e-06,-5.8852298674e-08,1.1452044415e-05,-3.3462298493e-08,-1.0663025113e-07,0.24448092121,0.015520270402,0.018354566789,0.025024690687
ag19,ok,,3.1656244527,32689588.539,19501.685227,107211.87179,14994171.367,11673.711092,2731684.1111,-3.6064154074e-08,-1.8856455497e-09,-5.6328086079e-07,-1.4929169301e-06,1.0041455112e-07,1.2281501109e-07,1.3979154094e-06,7.2568272732e-07,-6.3062280696e-09,2.2747918612e-06,-2.4667894805e-06,-1.6234522737e-07,3.2382551904e-05,-2.2508617715e-07,-6.0732993203e-07,0.24537354741,0.015689025019,-0.044362274834,0.027261706289
ag24,ok,,3.1792469637,32830260.399,51719.91166,233769.41359,14967001.907,29141.077664,2758557.2062,-2.7657029435e-08,3.9458955758e-09,-2.1207192909e-07,-5.6586713935e-07,9.0692052106e-08,8.1245358865e-09,4.9174561611e-07,2.8003043776e-07,-1.0960870194e-09,-1.4363214528e-07,-1.391009737e-06,-6.7946113778e-08,1.296284803e-05,-3.9326149117e-08,-1.2237134661e-07,0.24460950353,0.015617893444,0.0074286418656,0.025433039824
ag25,ok,,3.1757681625,32794336.813,41329.064661,195758.11689,14974341.132,23645.53097,2751673.6129,-2.9831653511e-08,4.2694866312e-09,-2.8524719387e-07,-7.5916331858e-07,9.2524403722e-08,2.2991436098e-08,6.7368740155e-07,3.7408331554e-07,-2.0397172013e-09,1.022119973e-07,-1.611899725e-06,-8.8817151559e-08,1.5977823152e-05,-6.8170133212e-08,-1.9745095166e-07,0.24483831266,0.016808080233,-0.0042243262456,0.02784287018
ag26,ok,,3.1745133187,32781378.761,33171.194879,165725.5889,14988415.575,19370.760159,2750026.1737,-3.2453345168e-08,3.6828478337e-09,-3.7110301854e-07,-9.8584435031e-07,9.5165726053e-08,4.6541488381e-08,8.993409789e-07,4.8409433461e-07,-3.5705704881e-09,4.6401464227e-07,-1.8380549466e-06,-1.1296411491e-07,1.9506919718e-05,-1.1338476263e-07,-3.1545044927e-07,0.24513219247,0.017599332343,-0.015391920125,0.029832214874
ag27,ok,,3.1737112717,32773096.482,25900.982502,139362.66074,15004118.35,15595.07339,2749237.3188,-3.6186821271e-08,1.737575662e-09,-4.8847647763e-07,-1.2957795544e-06,9.893089305e-08,8.0731104488e-08,1.2308614105e-06,6.3599841043e-07,-5.8227561421e-09,1.0112870507e-06,-2.1107253417e-06,-1.4747900515e-07,2.4233940298e-05,-1.7551388982e-07,-4.7802024944e-07,0.24541241976,0.018379313631,-0.026193328205,0.031880519856
ag35,ok,,3.1967502649,33011006.954,60867.820731,255441.63338,15063151.39,33416.89212,2803651.5877,-4.1764916729e-08,3.8632159101e-08,-4.4807581805e-07,-1.1844405377e-06,1.3175829393e-07,1.1323753442e-07,7.7994287875e-07,4.6105393451e-07,-1.9379954566e-08,-5.9334253097e-07,-1.3700571949e-06,-1.2969411271e-08,1.1304971963e-05,-4.1818071192e-07,-1.1054015194e-06,0.2462277256,0.030527110866,0.036115466808,0.047473423324
ag36,ok,,3.1930164054,32972449.529,53833.810962,226425.42346,15066154.239,29360.430911,2796290.3381,-4.1683009058e-08,4.115724084e-08,-4.7646517353e-07,-1.2594957427e-06,1.3118257205e-07,1.1759809921e-07,8.2541442491e-07,4.9096326146e-07,-1.899337856e-08,-6.6495735344e-07,-1.5626764534e-06,-1.4488265676e-08,1.2869636998e-05,-4.3822482564e-07,-1.1584369537e-06,0.24660706174,0.028625192532,0.035797188463,0.044435204116
ag37,ok,,3.1925601761,32967738.311,49053.559495,204475.95608,15082846.792,26464.088996,2797181.2478,-4.1457287541e-08,4.382180553e-08,-4.9931673155e-07,-1.319900507e-06,1.2958449287e-07,1.1748736261e-07,8.5200680475e-07,5.1428913783e-07,-1.8205819394e-08,-7.7401903488e-07,-1.7437742079e-06,-1.4961017906e-08,1.4280882753e-05,-4.4623784626e-07,-1.179639116e-06,0.24685717069,0.027250396637,0.037968388778,0.041793966487
ag38,ok,,3.1905724621,32947212.327,42569.99006,174808.25682,15098167.528,22612.012744,2794632.9815,-4.1000434964e-08,5.0764299793e-08,-5.3259941022e-07,-1.4078888153e-06,1.2595410037e-07,1.030192493e-07,8.9400172483e-07,5.5073257465e-07,-1.6596802636e-08,-1.2075077113e-06,-2.1844879678e-06,-1.8119985651e-08,1.6718373642e-05,-4.4335794627e-07,-1.1720768189e-06,0.2474690648,0.025294448064,0.051403591266,0.038057644539
ag44ct02r,ok,,3.1713939756,32749167.109,38672.799382,176839.18159,14976376.524,21492.56282,2743013.5299,-2.8280493053e-08,6.0441678441e-09,-2.6975794572e-07,-7.1626857308e-07,9.63369164e-08,6.2072342216e-08,5.7789289019e-07,3.2721142499e-07,-3.9608597353e-09,3.4390623989e-07,-1.6088895142e-06,-5.7438766348e-08,1.7586728911e-05,-1.7542243455e-07,-4.7497736262e-07,0.24416875275,0.012903210724,-0.013299817021,0.022348735806
ag455ct02r,ok,,3.1696191631,32730839.616,29352.805736,139701.32221,14992830.665,16451.663517,2740998.986,-2.9013327463e-08,4.9941574899e-09,-3.3086269353e-07,-8.7703853026e-07,9.8550943523e-08,9.6488839884e-08,7.1054560704e-07,3.9606702796e-07,-4.9408224437e-09,1.1957928487e-06,-1.8117742984e-06,-6.5183644309e-08,2.2981646484e-05,-2.3865817432e-07,-6.3948000584e-07,0.24480705123,0.011854567937,-0.035099875188,0.02085650717
ag45c03,ok,,3.1721853561,32757339.227,32258.021651,158047.91759,14981278.31,18459.699237,2745411.8275,-3.2589390254e-08,8.1282774653e-09,-4.023861238e-07,-1.0679147011e-06,8.6095169357e-08,1.5848515093e-08,8.0811601134e-07,4.8776938457e-07,1.7304128184e-09,1.4036123024e-06,-1.4678293179e-06,-8.5365112239e-08,2.0479738352e-05,6.0301955085e-08,1.4497399358e-07,0.24421118135,0.02036708323,-0.045277756041,0.02606822379
ag45ct02r,ok,,3.1684755984,32719030.684,33462.293003,157338.82974,14972106.579,18735.592648,2736749.341,-2.8456984602e-08,4.8063628361e-09,-2.9379221276e-07,-7.796118407e-07,9.7465613014e-08,8.0945188642e-08,6.3403170996e-07,3.5414234273e-07,-4.4246911371e-09,8.3165195765e-07,-1.677264235e-06,-6.0332642915e-08,2.0176147067e-05,-2.0863051606e-07,-5.620702051e-07,0.24424080079,0.01203580285,-0.027828981483,0.021216154851
ag46c03,ok,,3.1631146329,32663671.07,25517.6087,123564.06998,14971298.324,14322.154286,2725497.6672,-3.2641694024e-08,1.2305392445e-08,-4.5708225314e-07,-1.2119861367e-06,8.3992069371e-08,-5.2958448001e-09,8.9018158866e-07,5.5503534587e-07,3.1390394491e-09,1.5829694051e-06,-2.0040501162e-06,-9.7929074853e-08,2.6401872979e-05,1.2700679709e-07,3.2268183517e-07,0.24418131165,0.018487133084,-0.040393593864,0.022715305452
ag46ct02r,ok,,3.166088641,32694381.946,26227.208776,124470.53462,14989115.711,14585.317426,2733293.5678,-2.8721327386e-08,5.4863305585e-09,-3.4186956999e-07,-9.0588830364e-07,9.8282271763e-08,9.8453193657e-08,7.289840198e-07,4.0910318121e-07,-4.658061932e-09,1.3191203818e-06,-2.0637336593e-06,-6.7210369951e-08,2.5925344758e-05,-2.4569101824e-07,-6.5730784328e-07,0.2448713936,0.010866079917,-0.034596845654,0.019119216082
ag47c03,ok,,3.1508999461,32537537.003,17626.34187,87837.193409,14938739.677,9848.1656805,2697348.893,-3.2905917014e-08,1.2593029009e-08,-5.5807451175e-07,-1.478796254e-06,8.0428111973e-08,-2.294243917e-08,1.0570491445e-06,6.7758311836e-07,5.3508718026e-09,3.0912080168e-06,-2.6252598902e-06,-1.1947208202e-07,3.8400744947e-05,2.6160721742e-07,6.7873316757e-07,0.24359538957,0.016192415654,-0.054486689296,0.018631909595
ag47ct02r,ok,,3.1551113921,32581026.191,17674.966249,85547.708454,14963943.838,9742.6688441,2708375.4809,-2.8383218684e-08,4.5966721628e-09,-4.0237426511e-07,-1.0656935375e-06,9.8422527673e-08,1.2486378027e-07,8.5418581472e-07,4.8130250792e-07,-4.371575688e-09,2.6344081826e-06,-2.8591164112e-06,-7.8892016136e-08,3.8817260449e-05,-2.9392002491e-07,-7.8446769108e-07,0.24449010681,0.0085146072371,-0.046563075714,0.015097705446
ag52,ok,,3.1774538767,32811744.227,55683.080029,233470.52376,14988042.74,30057.956783,2756280.4476,-2.5986531991e-08,6.6930432714e-09,-1.6855968914e-07,-4.490684599e-07,9.1012528882e-08,5.3020760253e-09,3.6224232219e-07,2.1532328457e-07,-1.2168701365e-09,-6.6020395395e-07,-1.5423257163e-06,-4.6754342212e-08,1.2575408033e-05,-5.7419835992e-08,-1.6475097115e-07,0.24472035742,0.0122865108,0.036762189604,0.020170768216
ag53,ok,,3.1767569262,32804547.209,51409.53336,218579.78911,14990338.47,27865.458351,2755219.4678,-2.637055866e-08,6.8662746718e-09,-1.8635536818e-07,-4.9611534079e-07,9.1648001389e-08,1.1256597749e-08,4.0110154429e-07,2.3657361252e-07,-1.5278991413e-09,-5.5949785742e-07,-1.6024439088e-06,-5.0207669529e-08,1.3564757603e-05,-7.0769380011e-08,-1.9992752404e-07,0.2448873047,0.012460587238,0.028763523766,0.020620443222
ag54,ok,,3.1754169898,32790710.454,43263.350269,190288.39426,14994766.451,23711.43067,2753109.3154,-2.7324997532e-08,6.7874004591e-09,-2.2963293839e-07,-6.1049925444e-07,9.3225161796e-08,2.7417858687e-08,4.9859242813e-07,2.885676262e-07,-2.3254080589e-09,-2.5003706589e-07,-1.7189390625e-06,-5.8920837843e-08,1.5941158355e-05,-1.0391303943e-07,-2.8718744308e-07,0.24520163416,0.012806678578,0.010817441162,0.02157077886
ag55,ok,,3.1739899437,32775974.168,31701.791839,147390.05231,15011096.353,17694.111826,2751725.146,-2.9716238436e-08,7.2378610964e-09,-3.3386281076e-07,-8.8562368035e-07,9.7199087413e-08,6.609723203e-08,7.3335235499e-07,4.1214994193e-07,-4.4212721538e-09,3.9761120748e-07,-2.0120455262e-06,-7.8263960105e-08,2.1365109066e-05,-1.8650376756e-07,-5.0366568943e-07,0.24572551213,0.013481516808,-0.012604987733,0.023248583703
ah21-7,ok,,3.1800931323,32838998.296,73683.414419,288661.69468,14996913.077,38918.46914,2760381.4063,-2.6256589059e-08,1.2254572825e-08,-1.5243444844e-07,-4.0652225743e-07,8.7272777618e-08,-4.8135675266e-08,3.3132538573e-07,2.0800012723e-07,8.4233556704e-10,-1.4628807265e-06,-1.6137017527e-06,-5.556005579e-08,9.7143682726e-06,3.3717135988e-08,7.553357212e-08,0.24420278944,0.016539239873,0.10779004682,0.024413185704
ah21-9,ok,,3.1613520752,32645470.147,45066.661377,181157.03924,14963596.747,23452.059112,2719134.9787,-2.6443312015e-08,1.6523201912e-08,-1.9827580595e-07,-5.2695080002e-07,8.8814736794e-08,-5.8791321338e-08,4.2505293829e-07,2.6922322471e-07,8.1986236835e-10,-2.314630125e-06,-2.675109551e-06,-7.0936090952e-08,1.6125114477e-05,4.1248325451e-08,9.8263814995e-08,0.24479995134,0.01292228928,0.10431265206,0.019155716837
ah63k127,ok,,3.2051486002,33097731.747,124303.88142,519909.16825,14852387.833,71821.180358,2794688.9235,-2.7892916602e-08,1.0711923442e-08,-1.4093462346e-07,-3.7540710338e-07,9.0549192345e-08,-2.3135700509e-08,3.2494125591e-07,1.8415305396e-07,-1.8048118068e-09,-8.6279955522e-07,-8.7852834498e-07,-4.3214639452e-08,5.2632041741e-06,-3.8321185584e-08,-1.1199230165e-07,0.24460129821,0.02499641043,0.1072493336,0.040391459343
ah7476,ok,,3.2194013455,33244911.675,31766.569939,245070.77838,15035914.701,25511.750667,2843666.8454,-6.2539765094e-08,4.9274573204e-08,-6.6115120234e-07,-1.7587285362e-06,9.7487305724e-08,-1.9757008722e-07,2.2884381164e-06,8.82064601e-07,-6.1574831742e-09,-2.9870374539e-06,-2.4333754415e-06,-2.2089258058e-07,1.4786043498e-05,-7.6455786755e-08,-2.2718673924e-07,0.2482251891,0.043431019955,0.094887934188,0.072695829476
ah6407,ok,,3.2130555464,33179382.247,38186.855996,245527.63457,15024277.754,27060.481659,2831303.9224,-5.3548310804e-08,2.4875167861e-08,-5.6669060904e-07,-1.5079256193e-06,1.0539970128e-07,-4.509061256e-08,1.6987946658e-06,7.4230773399e-07,-1.0843093803e-08,-1.3596646351e-06,-1.8439179031e-06,-1.7559360871e-07,1.3938026554e-05,-1.5712292734e-07,-4.3937617856e-07,0.24761402152,0.037866534914,0.051921317626,0.064871627271
ah79100a,ok,,3.1837032061,32876277.46,69346.900254,330337.80108,14857748.479,41691.190594,2756643.3346,-3.0146439213e-08,2.4855986029e-09,-2.1498593606e-07,-5.7786256986e-07,8.5909276696e-08,-2.3577896371e-08,5.6645432013e-07,3.0526445118e-07,1.5467695258e-09,-2.2909917094e-07,-1.0577188736e-06,-9.0266332079e-08,9.0424650989e-06,4.118056494e-08,7.7823801283e-08,0.24198717219,0.024877188026,0.015887317355,0.039281851236
ah79100b,ok,,3.2051949412,33098210.285,73030.011331,406278.31086,14849870.627,50030.754657,2791439.2625,-4.3089563739e-08,1.6095632794e-08,-3.3432981996e-07,-8.9256543858e-07,8.4842616205e-08,-6.0641580812e-08,9.7753770669e-07,4.579866881e-07,1.5784937057e-09,-7.173914599e-07,-1.0566438313e-06,-1.236418154e-07,7.5414642221e-06,2.5404017937e-08,4.0582798049e-08,0.24189081328,0.045147044196,0.052391106445,0.071389589797
ah79100c,ok,,3.2190485072,33241268.116,87420.74861,438899.08261,14962418.76,56732.652095,2826721.3891,-4.2014973864e-08,2.1705148785e-08,-3.0603522878e-07,-8.1283147183e-07,8.4250713308e-08,-9.312547341e-08,8.521184869e-07,4.2054642721e-07,1.4092352095e-09,-1.1430688458e-06,-1.0810172281e-06,-1.1449970028e-07,6.6636331027e-06,1.9600213075e-08,3.8207444619e-08,0.2431325557,0.046641325216,0.099927934212,0.07449283603
ah79k132,ok,,3.212625166,33174937.956,140986.67324,570558.00501,14880531.534,80643.038145,2811809.9567,-2.7169370148e-08,9.877996183e-09,-1.2552664177e-07,-3.3314573206e-07,9.1464697469e-08,-8.6246891376e-09,2.7632583187e-07,1.5758067977e-07,-2.7779852701e-09,-7.8621536476e-07,-7.6947098166e-07,-3.2051119403e-08,4.6885604562e-06,-6.4646402766e-08,-1.7594958868e-07,0.24383648664,0.023410914941,0.11084588873,0.038958259767
ah79k135,ok,,3.2089975187,33137477.322,145698.254,580785.28214,14867842.449,82247.941098,2804677.8542,-2.5795841518e-08,7.7823164767e-09,-1.0229351965e-07,-2.7275551142e-07,9.0104002198e-08,-7.2369718277e-09,2.213001276e-07,1.2885578623e-07,-1.8366700289e-09,-7.5180527364e-07,-7.5690620285e-07,-2.6559683481e-08,4.5959542219e-06,-5.0274977809e-08,-1.4193018449e-07,0.2437471169,0.019590956395,0.10953671572,0.032243042201
ah79k143,ok,,3.2230744299,33282841.512,164435.0263,638718.47824,14889567.125,92929.749992,2835678.8331,-2.4930666554e-08,6.8273893656e-09,-8.2376960784e-08,-2.1931453082e-07,8.8756512063e-08,-7.569211581e-09,1.786002075e-07,1.0424991442e-07,-1.4547964017e-09,-7.5084618162e-07,-7.0978649224e-07,-2.1871115469e-08,4.0688375408e-06,-4.2090387273e-08,-1.1734527555e-07,0.24487221752,0.017712723498,0.12346541162,0.029368129817
ah80129,ok,,3.2123409047,33172002.553,132301.57483,549128.99727,14886116.197,76591.197974,2811070.8419,-2.8337026914e-08,1.1359473524e-08,-1.431428941e-07,-3.7974765226e-07,9.3593799852e-08,-1.4303996179e-08,3.3082702158e-07,1.8327397843e-07,-3.7777162145e-09,-9.2907807879e-07,-8.5761311946e-07,-4.0127225693e-08,4.9361622301e-06,-7.7922994499e-08,-2.1106323978e-07,0.24577137793,0.025119039163,0.12291849297,0.043768935952
ah80136,ok,,3.2219444337,33271172.689,122584.70208,541436.57363,14811860.137,73721.830192,2832458.6342,-2.6601750003e-08,4.4748987978e-09,-1.2515721756e-07,-3.3469204194e-07,9.5938601259e-08,3.8424252083e-08,2.8004018242e-07,1.4774665992e-07,-5.2472786529e-09,-2.9536571465e-07,-6.1620629841e-07,-2.2586375528e-08,5.1176426927e-06,-1.4407371355e-07,-3.9485263204e-07,0.24390987734,0.017589390501,0.036207318136,0.034328642333
ah80140,ok,,3.240091101,33458562.917,130882.50776,574090.83827,14901889.058,79763.708281,2876988.8345,-2.8394710587e-08,3.0702945264e-09,-1.4670427141e-07,-3.9115579606e-07,9.396242795e-08,3.591405793e-08,3.3766768024e-07,1.7949762441e-07,-5.5200095564e-09,-1.313863397e-07,-4.7049381475e-07,-3.2789794496e-08,4.7324939101e-06,-1.2020218653e-07,-3.2981616722e-07,0.24053128091,0.024890023687,0.017196173624,0.044194792778
ah81131,ok,,3.1927661592,32969865.379,132709.727,547048.69955,14781436.238,75341.793491,2762624.4126,-2.5943530379e-08,7.9259780005e-09,-1.07614809e-07,-2.8653505601e-07,9.452055459e-08,1.1120710122e-08,2.3114116619e-07,1.2869511535e-07,-3.8490964567e-09,-8.5110268315e-07,-8.4262339865e-07,-2.1077683097e-08,5.0147765374e-06,-1.1150509593e-07,-3.0261671966e-07,0.24293719478,0.016057759144,0.11294960473,0.030674681064
ah81k144wfKlappe,ok,,3.3344019961,34432457.452,215434.45314,921375.31059,14796213.814,145733.21019,3076039.6433,-2.1794224485e-08,-4.7295410713e-09,-2.0234894292e-08,-6.3875873921e-08,7.4885687346e-08,3.3312326034e-09,4.5072732987e-08,3.1005949628e-08,1.029577222e-09,2.208820139e-07,-7.7900675173e-08,-1.0769212684e-08,2.571269518e-06,1.4786640739e-09,-3.914577258e-08,0.22922255932,0.0080014317091,-0.047585595873,0.0097102195825
ah81k144,ok,,3.2288695221,33342684.105,162951.16755,664674.26928,14849886.373,95829.3129,2842064.0226,-2.7271724921e-08,7.5097282334e-09,-1.1503763049e-07,-3.0700633532e-07,8.939181875e-08,-1.6872952671e-08,2.7419289356e-07,1.5282114361e-07,-2.0852488451e-09,-6.5881276741e-07,-6.5289859404e-07,-3.778082566e-08,3.9438019148e-06,-3.9613270926e-08,-1.1567949003e-07,0.24435252016,0.026714837655,0.10735430965,0.044680052139
ah82150a,ok,,3.2115273523,33163601.462,173816.1796,689632.39845,14798096.908,99409.53738,2800550.6762,-2.562968428e-08,7.0729895873e-09,-8.9808241695e-08,-2.4016076596e-07,8.7360577209e-08,-2.0344030611e-08,2.0074233807e-07,1.1835129859e-07,-4.3674969577e-10,-6.6554602017e-07,-6.3825418964e-07,-2.8540794015e-08,3.8031498975e-06,-9.7330553668e-09,-3.6559457803e-08,0.24220996728,0.022994307622,0.11568266657,0.034892266287
ah82150f,ok,,3.2140494697,33189645.923,191275.80367,736285.75443,14827914.02,107732.59167,2805143.8067,-2.5956630457e-08,9.4015297595e-09,-9.0755200811e-08,-2.4114943295e-07,8.8417600232e-08,-2.601940383e-08,2.019460507e-07,1.1954774344e-07,-1.0305479338e-09,-8.5047622679e-07,-6.8649508188e-07,-2.8790868539e-08,3.510557625e-06,-2.1436509164e-08,-6.1585437383e-08,0.24352458785,0.024365041935,0.16267552378,0.038627393146
