airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
a18,ok,,30.609150247,327504741.99,336645.08278,1926753.807,161021369.66,208044.98043,26444406.426,-6.1617064886e-09,2.2072082104e-08,-5.1530405269e-08,-1.9571682019e-07,1.2149192373e-08,-3.1392143039e-09,1.7521141959e-07,7.4936980007e-08,-1.3481792661e-09,-1.7762055734e-07,-7.1067667624e-08,6.9896192636e-08,-1.1341567289e-07,-1.8874794352e-08,-7.2452804766e-08,0.24319025144,0.037060677031,0.059795087227,0.058984062851
a18sm,ok,,30.711312035,328540734.7,337579.42,1906286.3132,161434503.43,208167.98661,26703151.158,-4.5661652835e-09,2.1252424406e-08,-5.3138545795e-08,-1.2368087738e-07,9.0195812552e-09,-9.263712185e-09,1.32969322e-07,7.7944861549e-08,-9.4056408591e-10,-1.8789325178e-07,-7.3116644176e-08,6.8954413819e-08,-1.1208866319e-07,-2.0721996756e-08,2.9319167847e-09,0.2428668733,0.025894638182,0.06342889496,0.044887706597
a63a108c,ok,,30.374642173,324165812.89,413605.37857,1651054.623,157701941.28,203318.39847,26075682.016,-7.8314853272e-10,2.002059135e-08,-5.165345476e-08,-2.4853849913e-08,9.1346793938e-09,-2.4739818178e-10,1.4863155776e-08,9.509826512e-08,-1.446034474e-10,-1.3140480006e-07,-7.1138475452e-09,7.7095441016e-08,-8.5858757094e-09,-2.2193734816e-08,-4.9397293347e-09,0.23754186067,0.0048146775713,0.054349732077,0.0061474811717
ag03,ok,,29.133236367,316907068.5,239430.59024,1241951.8739,160773567.91,121585.42514,24015024.519,-3.3187082976e-09,2.1837659069e-08,-6.7083165751e-08,-1.3428377637e-07,1.0768856209e-08,3.6476942641e-09,9.8319425425e-08,1.141695913e-07,-1.1628001517e-09,-1.4430368639e-07,-6.8031340861e-08,8.7953926149e-08,-1.0244465129e-07,-3.5878787284e-08,-8.303447336e-08,0.22603068832,0.014046432657,0.034550716806,0.023540678062
ag04,ok,,28.765437572,314478834.09,228799.70413,1312972.4562,163304259.36,117287.20499,23632098.886,-2.9755267521e-09,1.8547020464e-08,-6.9848035345e-08,-1.1523971569e-07,1.0007720795e-08,2.375645391e-09,9.1140898069e-08,1.1411905809e-07,-1.125092368e-09,-3.1154780334e-08,-9.0714087062e-08,8.1639563561e-08,-1.2652959004e-07,-4.4516269688e-08,-4.3194287958e-08,0.22270044974,0.012388232648,0.0071282045226,0.020853010512
ag08,ok,,28.758538314,316180869.39,185247.8306,1124839.1283,167550163.52,94951.161107,23787898.117,-3.3185979699e-09,2.0162231456e-08,-7.6451186488e-08,-1.4483415782e-07,1.0077098024e-08,2.4433633515e-09,1.1556737865e-07,1.2268853446e-07,-1.2855387248e-09,-3.8088342282e-08,-1.3109137801e-07,8.6473408296e-08,-1.77493629e-07,-4.9721291411e-08,-5.0882308849e-08,0.22306196623,0.012674781568,0.007055782779,0.021408606184
ag11,ok,,29.253325758,319193922.19,209342.84186,1125219.4391,163933220.94,106702.49338,24422319.591,-3.9323832464e-09,2.340938683e-08,-7.0737765208e-08,-1.7773515871e-07,1.1752041003e-08,5.9907075858e-09,1.2538531609e-07,1.1863297297e-07,-1.4865420099e-09,-1.8693414825e-07,-8.5881192974e-08,9.1127970378e-08,-1.2920773924e-07,-3.8631111688e-08,-1.2926192814e-07,0.22708777574,0.015835686848,0.039133325835,0.026248518398
ag09,ok,,28.168507499,314479113.0,127956.67493,927025.11217,176803598.3,64940.288704,23219534.823,-3.964094313e-09,2.1906459371e-08,-9.0461956717e-08,-2.2124529085e-07,1.0987299985e-08,4.7414120876e-09,1.698081428e-07,1.3996815168e-07,-1.9265938825e-09,-8.0985717141e-08,-2.2315905204e-07,9.0864841211e-08,-2.9516985163e-07,-6.7555023027e-08,-1.1606410953e-07,0.216385071,0.012737513234,0.010362663082,0.021728085328
ag12,ok,,27.581929872,304709446.51,197121.54485,1362816.8262,165796357.74,101369.95837,21831570.432,-3.3953144005e-09,1.6371073611e-08,-7.6732124325e-08,-1.381740376e-07,9.7349064314e-09,3.2736190621e-11,1.0812143049e-07,1.2014912196e-07,-1.4966889486e-09,-2.485172603e-09,-1.2372789149e-07,7.6749894379e-08,-1.8849114673e-07,-6.3321666449e-08,-1.194243027e-08,0.20887612846,0.013753850486,0.00048988106273,0.021313063411
ag10,ok,,28.488834132,318923019.96,113941.39048,846323.30393,183953115.27,56892.247331,24109343.639,-3.8453456569e-09,2.1016622632e-08,-9.53275659e-08,-2.3548680734e-07,1.0879710382e-08,7.9024430891e-09,1.7585023236e-07,1.4661335446e-07,-1.9348117793e-09,4.4771681289e-08,-2.6127399444e-07,9.0148776391e-08,-3.0194884105e-07,-7.1626604798e-08,-1.3070883301e-07,0.22006893656,0.011761522789,-0.0051013476202,0.020036619992
ag13,ok,,27.38215367,304042324.83,170769.60191,1267052.4843,169216938.36,88259.380688,21661205.341,-3.8496579611e-09,1.7254001627e-08,-8.1496867223e-08,-1.7092547154e-07,9.8302424366e-09,-5.522095062e-11,1.335700688e-07,1.2505403931e-07,-1.8089685337e-09,-1.9375024757e-08,-1.5877562549e-07,7.7968691505e-08,-2.4709306485e-07,-7.0705308927e-08,-1.8426236956e-08,0.20691308069,0.014749315116,0.0033086652647,0.022809707475
ag14,ok,,27.083019885,302759121.76,141368.68612,1161792.3627,174208037.44,73726.162524,21348445.619,-4.4125788529e-09,1.8136567214e-08,-8.7920637745e-08,-2.2079346193e-07,1.0119918284e-08,6.9443262257e-10,1.7237618911e-07,1.3076749266e-07,-2.2693647801e-09,-2.3683355673e-08,-2.088450376e-07,7.921137812e-08,-3.3593983879e-07,-8.0698457695e-08,-3.6444263717e-08,0.20337801588,0.01573191311,0.0033480848743,0.024368595373
ag16,ok,,28.210624109,308029919.36,269634.62867,1619110.1367,160006371.53,140259.48735,22501157.893,-2.9117040523e-09,1.603802209e-08,-6.5591683633e-08,-9.6955715923e-08,9.5132245244e-09,-1.176207634e-09,7.9018522673e-08,1.0592722378e-07,-1.0317195529e-09,-1.6022943191e-08,-7.9667234036e-08,7.3928285442e-08,-1.1880942658e-07,-4.6269322069e-08,2.6349384279e-09,0.21486480861,0.013678369577,0.0043203403377,0.021306130019
ag17,ok,,27.903387508,306667086.06,220391.89857,1440997.6654,163366529.97,114810.36336,22174884.517,-3.4574089636e-09,1.7113492416e-08,-7.1965517082e-08,-1.3058025046e-07,9.6540055118e-09,-1.0004272555e-09,1.0505598121e-07,1.1355748922e-07,-1.3801741184e-09,-3.2977901224e-08,-1.1397367771e-07,7.6691612852e-08,-1.7310438615e-07,-5.5093793554e-08,-6.2943253757e-09,0.21198382725,0.014838782877,0.0072680622616,0.023153487156
ag23,ok,,29.283295178,313405571.74,488638.38796,2278268.1661,152421367.73,256440.80163,23664551.298,-2.60270678e-09,1.6567993489e-08,-4.7738870597e-08,-6.3762551659e-08,9.4765651767e-09,-2.2750528082e-09,5.1756997568e-08,8.3254624357e-08,-6.0378336525e-10,-7.9892859295e-08,-2.8560058787e-08,6.7822704363e-08,-4.3731077065e-08,-2.2363188127e-08,-2.0478358379e-09,0.22346619702,0.016233971413,0.039038717976,0.025290455857
ag24,ok,,29.086454957,312455040.18,424533.49816,2086058.3728,153690529.88,223219.51048,23434248.965,-2.8037630579e-09,1.6787724626e-08,-5.1316925748e-08,-7.3729354467e-08,9.4975186246e-09,-2.2781057261e-09,6.0186961998e-08,8.788649285e-08,-7.1281935729e-10,-7.4418568224e-08,-3.7944946391e-08,6.9974652171e-08,-5.7964105511e-08,-2.6239255428e-08,-1.5457098922e-09,0.22197104466,0.016381245133,0.031593175096,0.02555138152
ag25,ok,,28.753206895,310952275.06,332232.94126,1803821.7035,156351287.09,176154.29471,23051921.837,-3.3834266147e-09,1.7632373815e-08,-5.7795866925e-08,-1.017369928e-07,9.6032697598e-09,-2.3646208259e-09,8.3445566965e-08,9.5600305795e-08,-1.006232613e-09,-7.916015999e-08,-6.193344904e-08,7.3613829545e-08,-9.6063477693e-08,-3.3682077951e-08,-5.2407359275e-09,0.21920856573,0.017719054874,0.026299612784,0.027723366148
ag26,ok,,28.414130976,309742099.72,260918.30979,1597064.8708,160245216.9,140320.68869,22745104.927,-3.9587658053e-09,1.8395533571e-08,-6.4717915479e-08,-1.3599350554e-07,9.7790690748e-09,-2.0872345377e-09,1.1311042613e-07,1.0223164706e-07,-1.3993558171e-09,-8.4620089495e-08,-9.7841271279e-08,7.5761985332e-08,-1.530475745e-07,-4.3210564124e-08,-1.3876964073e-08,0.21640197292,0.018661390188,0.022078930725,0.029512581205
ag19,ok,,27.207139715,303564919.91,147499.20316,1199668.2022,173034386.87,78177.588391,21480261.025,-4.6130319718e-09,1.9442452166e-08,-8.5235351107e-08,-2.2295492316e-07,1.0075615891e-08,-1.2667247216e-09,1.7879070165e-07,1.2576202124e-07,-2.2872110387e-09,-9.1467382498e-08,-2.1453573361e-07,7.9376411748e-08,-3.4580253923e-07,-7.6811114114e-08,-3.1313370378e-08,0.20470174938,0.016929069378,0.013491366034,0.026371486027
ag18,ok,,27.52763494,304994578.53,176328.50554,1291196.807,168188393.87,92495.064259,21793202.659,-4.0887868999e-09,1.8351011224e-08,-7.9289740569e-08,-1.7709390222e-07,9.854989048e-09,-1.0157469798e-09,1.4169585094e-07,1.2101231931e-07,-1.8450475463e-09,-5.9945334229e-08,-1.6441417415e-07,7.8653245406e-08,-2.5730708315e-07,-6.6529943487e-08,-1.8468809387e-08,0.20817815857,0.016024733553,0.010570071199,0.024985017637
ag27,ok,,28.026379117,308739854.18,197890.6285,1430883.0047,166584162.74,109375.88105,22475396.151,-4.6286349096e-09,1.9274615724e-08,-7.301952468e-08,-1.8486926574e-07,1.0009150495e-08,-1.7051565892e-09,1.5838718361e-07,1.0748701765e-07,-1.9633508877e-09,-9.053380379e-08,-1.5871121736e-07,7.602827411e-08,-2.5162284697e-07,-5.6594011424e-08,-2.5815381671e-08,0.21322581664,0.019618335818,0.017915791333,0.031343339311
ag35,ok,,30.232572909,322142605.89,491498.31996,2126790.8709,155203299.48,260182.34536,25556649.32,-4.930089285e-09,1.8190478689e-08,-4.5805604762e-08,-1.5272026974e-07,1.4736282458e-08,1.2397375216e-08,9.8849923117e-08,7.9801043085e-08,-1.3005679098e-09,-7.9149442833e-08,-2.4204591114e-08,6.9683964753e-08,-3.4938940968e-08,-1.6608331881e-08,-1.3843445192e-07,0.23553604429,0.031292601752,0.038901818178,0.04858457114
ag36,ok,,30.201895337,322385991.07,427290.09337,1860885.9916,156019362.7,224936.9799,25526470.986,-4.9403319348e-09,1.9419958348e-08,-4.8982921926e-08,-1.6507227436e-07,1.473079989e-08,1.3017204148e-08,1.0633932533e-07,8.5454275786e-08,-1.2983838229e-09,-8.9170441185e-08,-2.7747760441e-08,7.4360433564e-08,-4.0328625792e-08,-1.7730882183e-08,-1.4738188867e-07,0.23591646003,0.029342413426,0.03810164614,0.045437740249
ag37,ok,,30.330762912,323921465.44,382402.08584,1644234.3822,157124530.18,199762.47925,25782122.751,-4.9176874994e-09,2.0574187098e-08,-5.1484776921e-08,-1.7566927967e-07,1.460045728e-08,1.3878846165e-08,1.1210104066e-07,9.0288452613e-08,-1.2244562307e-09,-9.1564398037e-08,-3.0217042887e-08,7.8844535544e-08,-4.2946628393e-08,-1.7790680105e-08,-1.530308452e-07,0.23762131817,0.027854348147,0.035014416798,0.042867671772
ag38,ok,,30.429838204,325657050.37,324410.86757,1374745.6054,158723041.9,166633.94968,26031774.662,-4.8899193511e-09,2.3439811392e-08,-5.5404745795e-08,-1.9205859319e-07,1.4211659042e-08,1.2210379845e-08,1.2024116889e-07,9.8417981082e-08,-1.1628504757e-09,-1.5038981675e-07,-3.8827026274e-08,8.6076816309e-08,-5.3711580905e-08,-1.8712631954e-08,-1.561258251e-07,0.23963293998,0.025786801898,0.048788090927,0.039007541917
ag44ct02r,ok,,29.039189755,314909115.66,306400.96911,1607636.9817,158533837.28,159020.23958,23829570.665,-2.8494709895e-09,1.717550041e-08,-6.0597742754e-08,-9.7426398026e-08,1.0272358591e-08,3.9690178769e-09,7.4220184846e-08,1.0122768438e-07,-1.0427152218e-09,-3.0281783386e-08,-4.5134093699e-08,7.6276715428e-08,-6.8544916811e-08,-3.4470599411e-08,-5.5718563645e-08,0.22419603135,0.013507374894,0.0092783677759,0.022741136564
ag45c03,ok,,28.17906109,308451897.78,258729.13987,1594116.6243,160730367.77,134627.86321,22584187.409,-4.077524173e-09,1.5382165665e-08,-6.7058438421e-08,-1.4714377315e-07,8.8666112093e-09,-3.5511643308e-09,1.0380848637e-07,1.083290529e-07,-1.224717572e-09,8.6869325917e-09,-5.538601891e-08,7.2807873162e-08,-8.8429753858e-08,-4.98482485e-08,3.1394707125e-08,0.21428712803,0.020715730534,-0.0022475625976,0.026858280391
ag455ct02r,ok,,28.328563827,310385973.53,230314.13375,1369042.3292,162020608.53,117392.39707,22846791.573,-3.0674537497e-09,1.7121884467e-08,-7.0724276477e-08,-1.236792399e-07,1.0601346077e-08,5.1409892601e-09,9.081157823e-08,1.1563196649e-07,-1.4027425607e-09,-1.5235058751e-08,-6.4610588334e-08,8.012781052e-08,-1.0031767985e-07,-4.8469891115e-08,-7.6848952876e-08,0.21669516055,0.012565118783,0.003508849359,0.020915189975
ag45ct02r,ok,,28.590180663,312055034.42,264877.07216,1502868.8334,160356467.09,136295.4886,23238701.708,-2.9090097112e-09,1.68377986e-08,-6.5890888865e-08,-1.0786647846e-07,1.0443719327e-08,4.6117337174e-09,8.0846161128e-08,1.0834646196e-07,-1.2498340772e-09,-2.266474894e-08,-5.4865150823e-08,7.7216917304e-08,-8.4158344507e-08,-4.2845030632e-08,-6.694607958e-08,0.21980610648,0.012697168295,0.0060033723405,0.021414294455
ag46c03,ok,,27.84806888,307157309.63,199884.33021,1271894.5,163738114.39,100217.57395,22196258.62,-4.1458658092e-09,1.7879274761e-08,-7.6085112421e-08,-1.7409423285e-07,8.4748588004e-09,-7.3240688434e-09,1.1739335056e-07,1.256974087e-07,-1.1693204283e-09,-5.6230602071e-08,-7.7398520289e-08,8.0812885702e-08,-1.2120201872e-07,-6.0085271111e-08,6.0356488983e-08,0.21147718853,0.018727169151,0.011239616232,0.023465091248
ag46ct02r,ok,,28.205544236,310267005.08,203228.34233,1231667.5088,163916380.85,102038.07373,22748770.253,-3.0004017073e-09,1.8044417501e-08,-7.5248182935e-08,-1.303462089e-07,1.0559943329e-08,4.7894886932e-09,9.4074245429e-08,1.2371908087e-07,-1.417645275e-09,-3.486040044e-08,-7.4005475896e-08,8.3732526793e-08,-1.1429783953e-07,-5.3153182512e-08,-8.0314268968e-08,0.21590923661,0.011531653425,0.0070846213945,0.019118552955
ag52,ok,,29.881217058,319509038.5,448023.29901,1921578.8013,154460793.93,231005.57129,24904707.061,-2.1830630947e-09,1.8595579625e-08,-4.9209847637e-08,-5.8733237189e-08,9.5628727508e-09,-5.2692727674e-10,4.6562918806e-08,8.7887246494e-08,-4.8567521342e-10,-9.7586699564e-08,-2.395058714e-08,7.3260528314e-08,-3.510305307e-08,-1.9729187983e-08,-1.6558747731e-08,0.23256183091,0.012678305352,0.043721115078,0.020861272495
ah21-7,ok,,30.391570563,321407851.33,598973.28289,2206406.7945,151457075.71,306006.73336,25349837.031,-2.3943631154e-09,2.1007501123e-08,-4.1539359738e-08,-5.17789664e-08,9.0590089601e-09,-6.964802321e-09,4.2044994737e-08,7.8846686275e-08,-2.3881762724e-10,-1.842502618e-07,-1.6709307774e-08,7.1352080044e-08,-2.4030719652e-08,-1.0670150585e-08,1.5005984419e-08,0.23566681614,0.016927239717,0.11036098418,0.025183828527
ag53,ok,,29.741109895,318833840.64,411761.70416,1826784.9595,155186619.3,212268.62246,24732856.778,-2.3164254893e-09,1.8684758809e-08,-5.1476868208e-08,-6.5464766436e-08,9.6417111719e-09,-1.8042647889e-10,5.1595835047e-08,9.096262937e-08,-5.6378462438e-10,-9.5028698077e-08,-2.8516283354e-08,7.4588846246e-08,-4.1943911615e-08,-2.2161671901e-08,-2.051219084e-08,0.23141265336,0.012888769699,0.039129178664,0.021245188967
ag47c03,ok,,26.824340706,301499014.28,136040.90413,1043142.069,172963622.97,64733.483042,21184889.42,-4.2774278435e-09,1.9168291531e-08,-9.2816424273e-08,-2.2628985948e-07,7.7135326947e-09,-1.2524324052e-08,1.4349999175e-07,1.5406847794e-07,-1.2493885981e-09,-1.7188849245e-07,-1.4594264313e-07,8.2367805197e-08,-2.1716805643e-07,-9.1567157463e-08,1.2386303454e-07,0.20183790513,0.016267933525,0.023383865924,0.01952186862
ag54,ok,,29.389567113,317004039.41,343543.4241,1656580.2157,157021324.36,177141.04297,24292496.031,-2.6228424601e-09,1.8687008414e-08,-5.6711311757e-08,-8.213767327e-08,9.8369250738e-09,6.4286372373e-10,6.4111751778e-08,9.7675385045e-08,-7.6959179103e-10,-8.607988677e-08,-4.1272956261e-08,7.6875837218e-08,-6.1272955674e-08,-2.8475806098e-08,-3.0204606932e-08,0.22828061229,0.01332892766,0.029572179047,0.022025170731
ag47ct02r,ok,,27.264035651,305847260.45,134087.81929,967594.20256,173645863.85,63554.12594,21830053.747,-2.9476593794e-09,1.9501385555e-08,-9.3274651764e-08,-1.6458091405e-07,1.0522374806e-08,2.8754906871e-09,1.103715086e-07,1.5402911268e-07,-1.7412028048e-09,-1.5048259079e-07,-1.3886902541e-07,8.8407673101e-08,-2.0573976873e-07,-8.1831136915e-08,-9.9395967433e-08,0.20699894649,0.0091525451723,0.020177882439,0.0147994749
ah21-9,ok,,29.892969756,319652190.25,348570.03807,1369637.2155,153645886.43,172849.01597,24620542.441,-2.457505673e-09,2.6967955917e-08,-5.451248351e-08,-7.1562781728e-08,9.1871416872e-09,-9.9315686657e-09,5.6040422841e-08,1.0375808434e-07,-2.9313742583e-10,-3.4280055801e-07,-3.4774769121e-08,9.0328203914e-08,-5.1682295542e-08,-1.7487124943e-08,2.2726356171e-08,0.23311009914,0.013285472551,0.11949000355,0.019534012323
ah63k127,ok,,30.231923656,319542757.88,1083578.7053,4474651.5003,148892704.44,604031.18851,25023357.28,-2.8424431241e-09,1.525211112e-08,-3.1387474111e-08,-4.4737198563e-08,9.5094306072e-09,-4.4331009086e-09,3.9489003117e-08,5.6214206133e-08,-5.1854762175e-10,-1.2163789472e-07,-8.2886089359e-09,4.989096019e-08,-1.5677402577e-08,-1.037259058e-08,-9.062235037e-09,0.23182271002,0.02575448604,0.13180423248,0.042789442873
ag55,ok,,28.735036571,313534506.14,247129.17127,1385546.5556,161242420.62,127053.64496,23471648.655,-3.2681467732e-09,1.9230545524e-08,-6.7096037207e-08,-1.2395654936e-07,1.0313815202e-08,2.0315607639e-09,9.4466412901e-08,1.1093413723e-07,-1.2425649386e-09,-8.6912433797e-08,-7.7085260821e-08,8.124783497e-08,-1.1560823097e-07,-4.1855715744e-08,-5.4836839604e-08,0.22179955018,0.014204498378,0.021478597737,0.023345406333
ah6407,ok,,30.508613232,328748233.48,270960.66249,2381393.0143,166566750.56,208556.15549,26565219.006,-6.5309957625e-09,2.0771030599e-08,-5.5009111132e-08,-1.9826938885e-07,1.1096236621e-08,-1.2341120952e-08,2.4534437098e-07,5.872884707e-08,-1.938377077e-09,-2.4662320611e-07,-9.1769772573e-08,5.8412793246e-08,-1.924994554e-07,-2.6158137346e-08,-4.9433476042e-08,0.24044069781,0.038875605871,0.066825187311,0.066478673298
ah7476,ok,,30.512068076,330767832.21,213836.60485,2469484.1202,170979323.35,195058.094,26707822.152,-7.3646908142e-09,2.4657111229e-08,-5.7667528432e-08,-2.3312882887e-07,9.764157287e-09,-3.8808647166e-08,3.4554102489e-07,4.7309872881e-08,-2.4741717887e-09,-5.5015992564e-07,-1.0264398346e-07,5.5387395255e-08,-2.7848223563e-07,-3.1840036596e-08,-1.7072030641e-08,0.24004243827,0.04467481369,0.11764433062,0.0738893196
ah79100c,ok,,30.724272965,324567072.64,700266.1006,3798025.4618,152743447.1,461062.04727,25901314.635,-5.6143214075e-09,1.6556439074e-08,-3.6661843256e-08,-1.0030903655e-07,8.3560384146e-09,-1.3209088681e-08,1.1005007022e-07,5.447226906e-08,-7.9325090291e-10,-1.4403232104e-07,-2.2752765352e-08,5.188684451e-08,-4.4195380844e-08,-1.0526774815e-08,1.4694968853e-08,0.23402539489,0.047836516055,0.10086095182,0.077064333545
ah79k132,ok,,30.531601234,321641088.41,1235865.5506,4861154.8184,148953598.63,684910.48986,25491791.172,-2.5511240777e-09,1.4320607287e-08,-2.9263713217e-08,-3.9455721677e-08,9.6596595979e-09,-1.9841678541e-09,3.3960577918e-08,5.3052962483e-08,-4.5607847103e-10,-9.943053443e-08,-4.8847941883e-09,4.7829709486e-08,-9.0554015907e-09,-8.2990542425e-09,-1.8735987805e-08,0.23329348452,0.024033972662,0.12288277218,0.041970708329
ah79k135,ok,,30.525051464,321500877.75,1282429.8896,4896832.627,148793009.11,699747.40464,25485935.477,-2.1073620371e-09,1.4175220009e-08,-2.879098316e-08,-3.2237826582e-08,9.5074296827e-09,-1.4913223409e-09,2.7191244653e-08,5.3089744611e-08,-3.6821912646e-10,-9.4482824702e-08,-3.8757998515e-09,4.7742122464e-08,-7.2093311585e-09,-8.0344341038e-09,-1.5110999011e-08,0.23359026003,0.020090689525,0.12116759846,0.034870864879
ah80129,ok,,30.56333254,322037164.61,1142920.9165,4644789.6363,149211865.32,647905.45513,25558249.282,-2.8719921077e-09,1.5333739461e-08,-3.0146003957e-08,-4.514253687e-08,9.8725086945e-09,-3.032321779e-09,4.1191089241e-08,5.376893914e-08,-4.8316391309e-10,-1.213720143e-07,-6.650677012e-09,4.884903727e-08,-1.3807703272e-08,-7.9735384103e-09,-2.2274684767e-08,0.23561910771,0.025853192859,0.13871861382,0.047078157468
ah80140,ok,,30.566838382,323801508.71,1158077.139,5309868.0691,152291840.6,679715.99576,25983911.492,-2.8347814901e-09,9.9772738722e-09,-3.0560176353e-08,-4.6271616869e-08,1.0006175162e-08,3.6119727384e-09,4.1373716843e-08,5.0162610479e-08,-7.8069081952e-10,-1.1676478062e-08,-6.6190829439e-09,4.3017893396e-08,-1.0499939732e-08,-1.1689675965e-08,-3.7492884728e-08,0.22918557657,0.025627978396,0.013522262307,0.04791395563
ah81k144wfKlappe,ok,,32.164648415,339025468.44,2033714.5279,9691949.2167,156589966.68,1292860.7778,29347185.116,-5.8371212465e-10,4.0167939353e-09,-2.2662156062e-08,-7.218808532e-09,7.774685071e-09,1.2502922049e-09,6.3394471298e-09,3.4534848536e-08,-1.3451494667e-10,5.2684943808e-08,-1.2254775688e-09,2.8810490495e-08,-1.6958252382e-09,-8.0348713102e-09,-4.2275763961e-09,0.2270000805,0.0080924603032,-0.10714613562,0.012892625727
ah81k144,ok,,30.660047999,322837316.9,1452173.7298,5812705.0998,148903105.08,823982.84777,25717604.291,-2.6674353482e-09,1.3124392874e-08,-2.6932473649e-08,-3.5826030699e-08,9.3946086057e-09,-2.9812953925e-09,3.3245514647e-08,4.8047921617e-08,-4.5332209832e-10,-8.5074563755e-08,-5.7311044776e-09,4.3461951072e-08,-9.9644255871e-09,-7.8324124326e-09,-1.0638275091e-08,0.23351123148,0.027475313494,0.12354304656,0.048278263004
ah83159,ok,,30.418121218,320127783.7,1789714.0458,6861358.8113,146718520.54,985072.68811,25081025.576,-2.2656855757e-09,1.2380812931e-08,-2.4439928723e-08,-2.8883497062e-08,9.3965077361e-09,-2.261674573e-09,2.3812302678e-08,4.5285345206e-08,-3.8298917785e-10,-7.9034094759e-08,-3.3189750012e-09,4.085499984e-08,-6.0547681838e-09,-7.0999676235e-09,-1.0012525735e-08,0.22850510646,0.026201236567,0.14144842949,0.042617212566
ah85l120,ok,,30.383126234,320389636.15,1070443.5053,3784687.463,148812141.78,548921.71487,25334953.799,-3.5120677788e-16,1.7584786448e-08,-3.1709712074e-08,-5.9450489428e-15,9.317082768e-09,-2.2941613285e-16,-6.095322275e-15,6.1685427867e-08,-2.1436919489e-15,-1.5649584718e-07,-7.6269803041e-14,5.5056704901e-08,5.2029190862e-14,-8.794414871e-09,-1.6753410697e-14,0.23604786147,1.0925969323e-09,0.16751996322,-6.5246981421e-09
ah88k136,ok,,31.035932958,325638446.28,1342788.5925,4886840.2364,149603592.23,742808.68712,26387151.944,-1.9825673069e-09,1.4910913636e-08,-2.7707637167e-08,-3.1134233834e-08,9.7024222941e-09,-4.2138287706e-11,2.6945643324e-08,5.1399218907e-08,-3.1098136435e-10,-1.0509750792e-07,-2.0230911003e-09,4.7606429402e-08,-4.0862781072e-09,-5.7173069967e-09,-2.6960500761e-08,0.23946095169,0.018338787226,0.14112373474,0.036182302472
ah93156,ok,,30.868216846,323972829.78,1827143.5779,6704122.3937,148210272.65,1004410.4963,25982331.236,-2.1147988538e-09,1.2267775202e-08,-2.391234046e-08,-2.713532047e-08,9.3371375535e-09,-1.2312804192e-09,2.3210170148e-08,4.4452622252e-08,-3.2478928309e-10,-7.1165404397e-08,-2.7977455931e-09,4.0840036371e-08,-4.7057936938e-09,-5.7470478048e-09,-1.4047071817e-08,0.2326029425,0.023978165865,0.13002941162,0.042408313328
ah93k130,ok,,30.904643691,324405537.81,1242852.7501,4712343.7088,149381668.2,698002.90881,26084819.523,-2.4073399595e-09,1.5187004421e-08,-2.8766464652e-08,-3.7835750618e-08,9.863534802e-09,-8.528613389e-10,3.4360039858e-08,5.2334186439e-08,-3.6531727788e-10,-1.1187804764e-07,-4.0607646686e-09,4.8628950162e-08,-7.3943401949e-09,-6.0674236186e-09,-2.8848944495e-08,0.23730764737,0.021639903388,0.13904793918,0.042704470032
ah93157,ok,,30.926384149,324452219.8,1827943.1258,6657799.1715,148425559.57,1003977.8306,26100417.816,-2.0927185564e-09,1.218781936e-08,-2.3866678865e-08,-2.7084500953e-08,9.3237664539e-09,-9.9788161195e-10,2.2966283128e-08,4.4427148182e-08,-3.123295719e-10,-6.8413977445e-08,-2.6628035729e-09,4.0909787867e-08,-4.4409513162e-09,-5.5513433933e-09,-1.4555141333e-08,0.23296993981,0.023793124926,0.12505685978,0.04198105937
ah93k131,ok,,30.883381145,324278305.86,1233675.9566,4719887.0925,149413555.85,695329.64661,26051099.294,-2.4095350467e-09,1.4890860374e-08,-2.8905172849e-08,-3.8283352991e-08,9.9312363621e-09,-2.6235237135e-10,3.4689408498e-08,5.2340992071e-08,-3.8278228163e-10,-1.053339086e-07,-3.9322192429e-09,4.850938783e-08,-7.241312636e-09,-6.2349474665e-09,-3.1329284072e-08,0.23686754579,0.021470058325,0.12994791045,0.042795489212
ah93w145,ok,,30.980022411,325778932.65,1352822.1725,5362938.4559,151015573.94,767161.858,26457933.802,-2.4567767303e-09,1.1654980743e-08,-2.7776825805e-08,-3.5609124764e-08,9.2594631864e-09,-2.5616323692e-10,3.1926074935e-08,4.8929510598e-08,-4.0101356345e-10,-4.0865185134e-08,-5.2422439062e-09,4.4164878193e-08,-8.1941226977e-09,-7.54321804e-09,-1.3458013078e-08,0.23523222678,0.024892046135,0.055283328534,0.043190302054
ah93k132,ok,,30.741463348,322622235.56,1285718.2889,4868494.0257,148408286.3,717410.98573,25661117.177,-2.3552933475e-09,1.4995131584e-08,-2.8339292023e-08,-3.6493771959e-08,9.8668730041e-09,-9.1720975188e-10,3.2521809285e-08,5.2028213156e-08,-3.5232523298e-10,-1.0986726766e-07,-3.6187941459e-09,4.8282026569e-08,-7.0998214159e-09,-5.9094943072e-09,-2.7051773913e-08,0.23492252237,0.021630219673,0.14125835538,0.041813884985
